BatchID,SKU,Phase,Cycle,TS,Rate1,Rate2,Rate3,Rate4,AvgSyrup,AvgPause,AvgDrying,AvgSpeed1,AvgSpeed2,AvgSurupDF,AvgPauseDF,AvgDryingDF,AvgSpeed1DF,AvgSpeed2DF,ActionResult,driam,method_class
02-2024-04-25 12:09,Rb-EXBB,10,5,2024-04-25 21:11:53,0.012738853503184714,0.9681528662420382,0.01910828025477707,0.0,0.8922642690874827,0.860235480712136,0.9845477046245286,0.9978396180807347,0.9985660730499726,0.902431955966701,0.9212507405383418,0.9952007349111418,0.9973260241596638,0.9980521052182557,Good,2,P10B
02-2024-04-25 21:10,Rb-EXOM,10,4,2024-04-26 06:30:23,0.0,1.0,0.0,0.0,0.8827114099755169,0.869417255574315,0.9786681233475538,0.9960843805301373,0.9971866165321341,0.8910150844741497,0.9053696615372313,0.9947375349538956,0.9960843805301373,0.9971866165321341,Good,2,P10A
02-2024-04-25 21:10,Rb-EXOM,10,5,2024-04-26 06:30:23,0.0,1.0,0.0,0.0,1.0089754343021444,0.8616580788039131,1.1071138886006375,1.007028964996698,0.9996273233503854,1.0415393140794207,0.9785299833426073,0.9995440536808764,0.9991107366844519,0.9917672938491748,Good,2,P10B
02-2024-04-25 21:10,Rb-EXOM,10,8,2024-04-26 06:30:23,0.73,0.27,0.0,0.0,0.9703116240116799,0.8159835758804389,1.155355685042218,1.0011861628709453,0.9835446859903383,1.0607886532170756,0.9354989446179047,0.9852680205912018,0.9965438777262579,0.9789842005838916,Good,2,P10B
02-2024-04-25 21:10,Rb-EXOM,11,2,2024-04-26 06:30:23,1.0,0.0,0.0,0.0,1.1031996009738538,1.019162633529022,1.0789820223086972,1.021357627004899,1.0236594859533412,1.0059608859795988,1.019162633529022,1.014389109519968,1.021357627004899,1.0236594859533412,Good,2,P11+
02-2024-04-26 06:40,Rb-EXOM,11,1,2024-04-26 13:39:31,0.9836065573770492,0.01639344262295082,0.0,0.0,0.9182761876418438,0.8870137169497493,0.9926363441993657,0.9953321678384452,0.9952029616386104,0.9299008962099995,0.914819482403422,0.9954094312071511,0.994642188865148,0.994513072232961,Good,2,P11+
02-2024-04-26 06:40,Rb-EXOM,12,1,2024-04-26 13:39:31,1.0,0.0,0.0,0.0,1.080894672567556,0.9821230045961976,1.1635105060079958,1.0085948430941436,0.9885402092078085,1.0022209191654838,0.9821230045961976,1.0219296486453386,1.0085948430941436,0.9885402092078085,Good,2,P11+
02-2024-04-26 06:40,Rb-EXOM,14,1,2024-04-26 13:39:31,1.0,0.0,0.0,0.0,0.885628248451561,0.830227976762592,0.8526570423401372,1.002803738317757,0.9815916171056357,0.9884937060314539,0.830227976762592,1.0014143439910148,1.002803738317757,0.9815916171056357,Good,2,other
02-2024-04-26 13:46,Rb-EXOM,10,5,2024-04-26 20:37:53,0.0,1.0,0.0,0.0,0.8940029572083674,0.8681096919948186,0.9836052962431444,0.9967850703419567,0.9973428744884241,0.9042041093553589,0.9168353556344668,0.9949445288566877,0.996279569196934,0.9968370904633269,Good,2,P10B
02-2024-04-26 13:46,Rb-EXOM,11,2,2024-04-26 20:37:53,1.0,0.0,0.0,0.0,1.0274158616660451,0.9277476438066602,1.1120154961426838,1.0125316121239574,1.006107273626646,1.0347659696224654,0.9843270447065894,1.0010924392460512,1.0104719930688968,1.0040607224993685,Good,2,P11+
02-2024-04-27 13:22,Rb-ESM,11,2,2024-04-27 23:35:10,1.0,0.0,0.0,0.0,1.0655429108554773,0.9873246299727134,1.0779110215293053,1.018325925925926,1.0186696296409323,1.0162222756260326,1.005486788376793,1.0142828757924298,1.0179639831763523,1.0183075647290287,Good,2,P11+
02-2024-04-28 20:34,Rb-ESM,10,5,2024-04-29 03:38:15,1.0,0.0,0.0,0.0,1.0096383606691668,0.8788210197816113,1.0462541074824605,1.0080128205128205,1.0042797888476025,1.0350936683267216,0.9694274436724212,1.0004208805919503,1.004037558685446,1.0003192488352457,Good,2,P10B
02-2024-04-28 20:34,Rb-ESM,10,6,2024-04-29 03:38:15,1.0,0.0,0.0,0.0,0.9848225858478724,0.8271092978602615,1.174079777031772,1.0023653566229986,0.9840663339571637,1.05810358726644,0.9442581993974856,0.9798034659914843,0.997387750879371,0.9791795985930065,Good,2,P10B
02-2024-04-28 20:34,Rb-ESM,11,2,2024-04-29 03:38:15,1.0,0.0,0.0,0.0,1.0655429108554773,0.9873246299727134,1.0779110215293053,1.018325925925926,1.0186696296409323,1.0162222756260326,1.005486788376793,1.0142828757924298,1.0179639831763523,1.0183075647290287,Good,2,P11+
02-2024-04-28 20:34,Rb-ESM,14,1,2024-04-29 03:38:15,0.9834710743801653,0.01652892561983471,0.0,0.0,1.0188007711925282,0.8999757674136263,1.0253909115844908,1.001557890092922,0.9771941434519592,0.9991705284105016,0.8999757674136263,1.0239998100037764,1.001557890092922,0.9771941434519592,Good,2,other
02-2024-04-29 03:46,Rb-ESM,8,2,2024-04-29 12:10:02,0.0,0.7254901960784313,0.27450980392156865,0.0,0.9990627632403418,0.995371030522514,0.9382655766148259,0.9549271738699052,0.9565682422510617,1.0262487553176722,0.7755464822746889,0.9916342109469685,0.9549271738699052,0.9565682422510617,Good,2,P8
02-2024-04-29 03:46,Rb-ESM,10,4,2024-04-29 12:10:02,0.9,0.075,0.025,0.0,0.8948890201672047,0.884633195983777,0.9786634018788081,0.9927805112214722,0.993833935088848,0.9044521608860114,0.884633195983777,0.9945435814212127,0.9927805112214722,0.993833935088848,Good,2,P10A
02-2024-04-29 03:46,Rb-ESM,11,1,2024-04-29 12:10:02,0.9,0.075,0.025,0.0,1.0203089997350199,0.8915855087060467,1.117754418945629,1.0089521807002455,1.0025104336126531,1.0421000882928115,0.9784397050798077,1.0022503445372928,1.0045357947156406,0.9981222444465877,Bad,2,P11+
02-2024-04-29 03:46,Rb-ESM,12,1,2024-04-29 12:10:02,1.0,0.0,0.0,0.0,1.080894672567556,0.9821230045961976,1.1635105060079958,1.0085948430941436,0.9885402092078085,1.0022209191654838,0.9821230045961976,1.0219296486453386,1.0085948430941436,0.9885402092078085,Good,2,P11+
02-2024-04-29 12:16,Rb-ESM,13,1,2024-04-29 19:07:56,1.0,0.0,0.0,0.0,0.9299418324499676,0.9007969063517269,0.9925202573804864,0.9942953829738227,0.992199620477998,0.9407731941875566,0.9058874282644152,0.9964781321723536,0.9937127571005474,0.9916182226557377,Good,2,P11+
02-2024-04-29 19:16,Rb-ESM,8,2,2024-04-30 02:02:22,0.0,0.9565217391304348,0.043478260869565216,0.0,0.9989615527064918,0.9931687760625797,0.9409607910305229,0.9567060822491578,0.9577166622213001,1.0233634421086693,0.778853408596444,0.9903801461399758,0.9567060822491578,0.9577166622213001,Good,2,P8
02-2024-05-13 17:30,Rb-EXBB,8,2,2024-05-14 02:20:17,0.00909090909090909,0.7,0.2909090909090909,0.0,0.9989615527064918,0.9931687760625797,0.9409607910305229,0.9567060822491578,0.9577166622213001,1.0233634421086693,0.778853408596444,0.9903801461399758,0.9567060822491578,0.9577166622213001,Good,2,P8
02-2024-05-13 17:30,Rb-EXBB,8,4,2024-05-14 02:20:17,0.017699115044247787,0.8495575221238938,0.13274336283185842,0.0,1.0005468895676595,1.0520297947362758,0.9686720675367767,0.947918953987424,0.9465582060751239,1.0212096045334402,0.7648356308696073,0.9894557073913786,0.947918953987424,0.9465582060751239,Bad,2,P8
02-2024-05-13 17:30,Rb-EXBB,9,3,2024-05-14 02:20:17,0.11678832116788321,0.8102189781021898,0.072992700729927,0.0,0.7939463807116746,0.5185263769872762,0.9939276508993138,0.9924115826185412,0.993642667570382,0.7939463807116746,0.5185263769872762,0.9939276508993138,0.9924115826185412,0.993642667570382,Good,2,other
02-2024-05-13 17:30,Rb-EXBB,10,3,2024-05-14 02:20:17,0.0,0.9180327868852459,0.08196721311475409,0.0,1.009691701238068,0.9493382266055702,0.8792361867551611,1.0098029989334338,1.0117557563209738,1.0353766967010916,1.018359518150874,1.0009932513354765,1.0098029989334338,1.0117557563209738,Good,2,P10A
02-2024-05-13 17:30,Rb-EXBB,10,4,2024-05-14 02:20:17,0.02531645569620253,0.9746835443037974,0.0,0.0,1.0103001575435002,0.8959570408449143,0.9855093384232414,1.008995008006028,1.0089243665818968,1.0287463734664493,0.9608450612780335,1.0014058712651557,1.008995008006028,1.0089243665818968,Good,2,P10A
02-2024-05-13 17:30,Rb-EXBB,10,5,2024-05-14 02:20:17,0.02608695652173913,0.9652173913043478,0.008695652173913044,0.0,1.0089754343021444,0.8616580788039131,1.1071138886006375,1.007028964996698,0.9996273233503854,1.0415393140794207,0.9785299833426073,0.9995440536808764,0.9991107366844519,0.9917672938491748,Good,2,P10B
02-2024-05-13 17:30,Rb-EXBB,10,6,2024-05-14 02:20:17,0.44,0.55,0.01,0.0,0.9848225858478724,0.8271092978602615,1.174079777031772,1.0023653566229986,0.9840663339571637,1.05810358726644,0.9442581993974856,0.9798034659914843,0.997387750879371,0.9791795985930065,Good,2,P10B
02-2024-05-13 17:30,Rb-EXBB,11,1,2024-05-14 02:20:17,0.65,0.35,0.0,0.0,1.0828023238825832,0.9784387017957703,1.0806579239590959,1.0164473684210527,1.0211242392120334,1.0244948749187384,1.0058112281590197,1.0261015429037563,1.015901771336554,1.0205761317299014,Good,2,P11+
02-2024-05-13 17:30,Rb-EXBB,12,1,2024-05-14 02:20:17,0.925,0.075,0.0,0.0,1.080894672567556,0.9821230045961976,1.1635105060079958,1.0085948430941436,0.9885402092078085,1.0022209191654838,0.9821230045961976,1.0219296486453386,1.0085948430941436,0.9885402092078085,Good,2,P11+
02-2024-05-13 17:30,Rb-EXBB,13,1,2024-05-14 02:20:17,1.0,0.0,0.0,0.0,0.885628248451561,0.830227976762592,0.8526570423401372,1.002803738317757,0.9815916171056357,0.9884937060314539,0.830227976762592,1.0014143439910148,1.002803738317757,0.9815916171056357,Good,2,P11+
02-2024-05-14 02:30,Rb-EXBB,11,2,2024-05-14 12:24:44,0.8681318681318682,0.13186813186813187,0.0,0.0,1.0655429108554773,0.9873246299727134,1.0779110215293053,1.018325925925926,1.0186696296409323,1.0162222756260326,1.005486788376793,1.0142828757924298,1.0179639831763523,1.0183075647290287,Good,2,P11+
02-2024-05-14 02:30,Rb-EXBB,12,1,2024-05-14 12:24:44,1.0,0.0,0.0,0.0,1.1354324999050025,0.9676284209423912,1.2359707567022573,1.0003761014399313,0.9730227810322483,1.0065975761446273,0.9676284209423912,1.04379854412171,1.0003761014399313,0.9730227810322483,Good,2,P11+
02-2024-05-14 12:30,Rb-EXBB,10,6,2024-05-14 21:15:26,0.25,0.75,0.0,0.0,0.9230311307289394,0.8931156048146879,0.9838024771528211,0.9896372297937983,0.9893914015087516,0.9392786563536599,0.878299053574878,0.9937627906357654,0.9890245138365757,0.988778837751657,Good,2,P10B
02-2024-05-14 12:30,Rb-EXBB,12,1,2024-05-14 21:15:26,0.9512195121951219,0.04878048780487805,0.0,0.0,1.081899518017179,0.9805221761938999,1.1251230755664938,1.0119456858026814,1.0024445208539337,1.0138412920298008,0.9922552355365023,1.0237819926474154,1.0117138274716462,1.0022148394423507,Good,2,P11+
02-2024-05-14 21:30,Rb-EXBB,8,2,2024-05-15 06:04:36,0.0,0.4817073170731707,0.5182926829268293,0.0,0.9990627632403418,0.995371030522514,0.9382655766148259,0.9549271738699052,0.9565682422510617,1.0262487553176722,0.7755464822746889,0.9916342109469685,0.9549271738699052,0.9565682422510617,Bad,2,P8
02-2024-05-14 21:30,Rb-EXBB,8,3,2024-05-15 06:04:36,0.0,0.4262295081967213,0.5737704918032787,0.0,1.0016037028968257,0.9931518164799003,0.9785990238484953,0.9521205623064094,0.9525732666190136,1.023677266997732,0.7739593442033198,0.9919063327502007,0.9521205623064094,0.9525732666190136,Bad,2,P8
02-2024-05-14 21:30,Rb-EXBB,8,4,2024-05-15 06:04:36,0.03278688524590164,0.6475409836065574,0.319672131147541,0.0,0.9941142432961321,2.355732961323674,0.9228138454445985,0.9262153846153846,0.9154871794871795,1.006332608237721,0.6890133988185256,0.9776233950528231,0.9262153846153846,0.9154871794871795,Bad,2,P8
02-2024-05-14 21:30,Rb-EXBB,9,3,2024-05-15 06:04:36,0.0,0.7391304347826086,0.2608695652173913,0.0,0.7939463807116746,0.5185263769872762,0.9939276508993138,0.9924115826185412,0.993642667570382,0.7939463807116746,0.5185263769872762,0.9939276508993138,0.9924115826185412,0.993642667570382,Good,2,other
02-2024-05-14 21:30,Rb-EXBB,10,2,2024-05-15 06:04:36,0.1076923076923077,0.823076923076923,0.06923076923076923,0.0,1.0089583544880016,0.9592202244228505,0.8613205927092331,1.0097555242125058,1.0122355430183356,1.0375684135015482,1.028931256685692,0.9910533150245833,1.0097555242125058,1.0122355430183356,Good,2,P10A
02-2024-05-14 21:30,Rb-EXBB,10,3,2024-05-15 06:04:36,0.18421052631578946,0.7982456140350878,0.017543859649122806,0.0,1.0111621839717433,0.929525984076697,0.9151676815701314,1.0098981900452488,1.0107937405731524,1.0310191964053903,0.9971626484623751,1.0203096792334396,1.0098981900452488,1.0107937405731524,Good,2,P10A
02-2024-05-14 21:30,Rb-EXBB,10,4,2024-05-15 06:04:36,0.027522935779816515,0.9357798165137615,0.03669724770642202,0.0,1.0103001575435002,0.8959570408449143,0.9855093384232414,1.008995008006028,1.0089243665818968,1.0287463734664493,0.9608450612780335,1.0014058712651557,1.008995008006028,1.0089243665818968,Good,2,P10A
02-2024-05-14 21:30,Rb-EXBB,10,5,2024-05-15 06:04:36,0.07142857142857142,0.9285714285714286,0.0,0.0,1.0089754343021444,0.8616580788039131,1.1071138886006375,1.007028964996698,0.9996273233503854,1.0415393140794207,0.9785299833426073,0.9995440536808764,0.9991107366844519,0.9917672938491748,Good,2,P10B
02-2024-05-14 21:30,Rb-EXBB,10,6,2024-05-15 06:04:36,0.375,0.625,0.0,0.0,0.9848225858478724,0.8271092978602615,1.174079777031772,1.0023653566229986,0.9840663339571637,1.05810358726644,0.9442581993974856,0.9798034659914843,0.997387750879371,0.9791795985930065,Good,2,P10B
02-2024-05-14 21:30,Rb-EXBB,11,1,2024-05-15 06:04:36,0.5208333333333334,0.4791666666666667,0.0,0.0,1.0828023238825832,0.9784387017957703,1.0806579239590959,1.0164473684210527,1.0211242392120334,1.0244948749187384,1.0058112281590197,1.0261015429037563,1.015901771336554,1.0205761317299014,Good,2,P11+
02-2024-05-14 21:30,Rb-EXBB,11,2,2024-05-15 06:04:36,0.7903225806451613,0.20967741935483872,0.0,0.0,1.027538989487532,1.0048638311125073,1.072563099460928,1.0220059617745048,1.0138611256731365,0.9975321441775427,1.0048638311125073,0.9918728987766643,1.0220059617745048,1.0138611256731365,Good,2,P11+
02-2024-05-14 21:30,Rb-EXBB,12,1,2024-05-15 06:04:36,0.7,0.3,0.0,0.0,1.1354324999050025,0.9676284209423912,1.2359707567022573,1.0003761014399313,0.9730227810322483,1.0065975761446273,0.9676284209423912,1.04379854412171,1.0003761014399313,0.9730227810322483,Good,2,P11+
02-2024-05-14 21:30,Rb-EXBB,13,1,2024-05-15 06:04:36,0.9019607843137255,0.09803921568627451,0.0,0.0,0.885628248451561,0.830227976762592,0.8526570423401372,1.002803738317757,0.9815916171056357,0.9884937060314539,0.830227976762592,1.0014143439910148,1.002803738317757,0.9815916171056357,Good,2,P11+
02-2024-05-15 06:30,Rb-EXSB,8,2,2024-05-15 16:22:33,0.0,0.9659090909090909,0.03409090909090909,0.0,0.9990627632403418,0.995371030522514,0.9382655766148259,0.9549271738699052,0.9565682422510617,1.0262487553176722,0.7755464822746889,0.9916342109469685,0.9549271738699052,0.9565682422510617,Good,2,P8
02-2024-05-15 06:30,Rb-EXSB,8,3,2024-05-15 16:22:33,0.0,0.96875,0.03125,0.0,1.0016037028968257,0.9931518164799003,0.9785990238484953,0.9521205623064094,0.9525732666190136,1.023677266997732,0.7739593442033198,0.9919063327502007,0.9521205623064094,0.9525732666190136,Good,2,P8
02-2024-05-15 06:30,Rb-EXSB,9,1,2024-05-15 16:22:33,0.0,0.9292929292929293,0.0707070707070707,0.0,0.8105371895849787,0.7040133938684452,0.9995958520651316,0.9927078688892192,0.9943569225313736,0.8111503674777063,0.593508862749386,1.0017850579002128,0.9927078688892192,0.9943569225313736,Good,2,other
02-2024-05-15 06:30,Rb-EXSB,10,1,2024-05-15 16:22:33,0.0,1.0,0.0,0.0,0.8428699047144269,0.803125215177473,0.9749413145293816,0.9924492110530966,0.9932752664231099,0.8495005078549052,0.8407610313183209,0.9851262042804507,0.9924492110530966,0.9932752664231099,Good,2,P10A
02-2024-05-15 06:30,Rb-EXSB,10,3,2024-05-15 16:22:33,0.8636363636363636,0.13636363636363635,0.0,0.0,1.011273071604742,0.9401661454648694,0.8907463865507206,1.0100513763197587,1.011217948717949,1.0332159595700106,1.0084891060920864,1.0142085854532583,1.0100513763197587,1.011217948717949,Good,2,P10A
02-2024-05-15 06:30,Rb-EXSB,10,5,2024-05-15 16:22:33,0.06666666666666667,0.9266666666666666,0.006666666666666667,0.0,1.0096383606691668,0.8788210197816113,1.0462541074824605,1.0080128205128205,1.0042797888476025,1.0350936683267216,0.9694274436724212,1.0004208805919503,1.004037558685446,1.0003192488352457,Good,2,P10B
02-2024-05-15 06:30,Rb-EXSB,10,6,2024-05-15 16:22:33,0.9743589743589743,0.02564102564102564,0.0,0.0,0.9848225858478724,0.8271092978602615,1.174079777031772,1.0023653566229986,0.9840663339571637,1.05810358726644,0.9442581993974856,0.9798034659914843,0.997387750879371,0.9791795985930065,Good,2,P10B
02-2024-05-15 06:30,Rb-EXSB,11,1,2024-05-15 16:22:33,0.6952380952380952,0.3047619047619048,0.0,0.0,1.0828023238825832,0.9784387017957703,1.0806579239590959,1.0164473684210527,1.0211242392120334,1.0244948749187384,1.0058112281590197,1.0261015429037563,1.015901771336554,1.0205761317299014,Good,2,P11+
02-2024-05-15 06:30,Rb-EXSB,12,1,2024-05-15 16:22:33,0.9831932773109243,0.01680672268907563,0.0,0.0,1.080894672567556,0.9821230045961976,1.1635105060079958,1.0085948430941436,0.9885402092078085,1.0022209191654838,0.9821230045961976,1.0219296486453386,1.0085948430941436,0.9885402092078085,Good,2,P11+
02-2024-05-15 06:30,Rb-EXSB,13,1,2024-05-15 16:22:33,1.0,0.0,0.0,0.0,0.885628248451561,0.830227976762592,0.8526570423401372,1.002803738317757,0.9815916171056357,0.9884937060314539,0.830227976762592,1.0014143439910148,1.002803738317757,0.9815916171056357,Good,2,P11+
02-2024-05-15 16:28,Rb-EXSB,8,2,2024-05-15 23:28:53,0.09876543209876543,0.8641975308641975,0.037037037037037035,0.0,0.9990627632403418,0.995371030522514,0.9382655766148259,0.9549271738699052,0.9565682422510617,1.0262487553176722,0.7755464822746889,0.9916342109469685,0.9549271738699052,0.9565682422510617,Good,2,P8
02-2024-05-15 16:28,Rb-EXSB,8,3,2024-05-15 23:28:53,0.07526881720430108,0.9139784946236559,0.010752688172043012,0.0,1.0016037028968257,0.9931518164799003,0.9785990238484953,0.9521205623064094,0.9525732666190136,1.023677266997732,0.7739593442033198,0.9919063327502007,0.9521205623064094,0.9525732666190136,Good,2,P8
02-2024-05-15 16:28,Rb-EXSB,9,1,2024-05-15 23:28:53,0.1978021978021978,0.8021978021978022,0.0,0.0,0.8105371895849787,0.7040133938684452,0.9995958520651316,0.9927078688892192,0.9943569225313736,0.8111503674777063,0.593508862749386,1.0017850579002128,0.9927078688892192,0.9943569225313736,Good,2,other
02-2024-05-15 16:28,Rb-EXSB,9,2,2024-05-15 23:28:53,0.24731182795698925,0.7526881720430108,0.0,0.0,0.8006230987047641,0.5535303032231152,0.9887933332998808,0.9930085072184351,0.9939846373154445,0.8006230987047641,0.5535303032231152,0.9887933332998808,0.9930085072184351,0.9939846373154445,Good,2,other
02-2024-05-15 16:28,Rb-EXSB,10,2,2024-05-15 23:28:53,0.631578947368421,0.34210526315789475,0.0,0.0,0.9686508417995429,0.915215190649946,0.8992753170896322,0.9982558744021626,0.9990369619463507,0.9926431767386513,0.9769587286698913,0.9797624295554827,0.9982558744021626,0.9990369619463507,Good,2,P10A
02-2024-05-15 16:28,Rb-EXSB,10,3,2024-05-15 23:28:53,0.9230769230769231,0.057692307692307696,0.019230769230769232,0.0,1.0111621839717433,0.929525984076697,0.9151676815701314,1.0098981900452488,1.0107937405731524,1.0310191964053903,0.9971626484623751,1.0203096792334396,1.0098981900452488,1.0107937405731524,Good,2,P10A
02-2024-05-15 16:28,Rb-EXSB,10,4,2024-05-15 23:28:53,0.0,0.9782608695652174,0.021739130434782608,0.0,1.0103001575435002,0.8959570408449143,0.9855093384232414,1.008995008006028,1.0089243665818968,1.0287463734664493,0.9608450612780335,1.0014058712651557,1.008995008006028,1.0089243665818968,Good,2,P10A
02-2024-05-15 16:28,Rb-EXSB,10,5,2024-05-15 23:28:53,0.12,0.8666666666666667,0.013333333333333334,0.0,1.0089754343021444,0.8616580788039131,1.1071138886006375,1.007028964996698,0.9996273233503854,1.0415393140794207,0.9785299833426073,0.9995440536808764,0.9991107366844519,0.9917672938491748,Good,2,P10B
02-2024-05-15 16:28,Rb-EXSB,10,6,2024-05-15 23:28:53,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9848225858478724,0.8271092978602615,1.174079777031772,1.0023653566229986,0.9840663339571637,1.05810358726644,0.9442581993974856,0.9798034659914843,0.997387750879371,0.9791795985930065,Good,2,P10B
02-2024-05-15 16:28,Rb-EXSB,11,1,2024-05-15 23:28:53,0.43703703703703706,0.562962962962963,0.0,0.0,1.0828023238825832,0.9784387017957703,1.0806579239590959,1.0164473684210527,1.0211242392120334,1.0244948749187384,1.0058112281590197,1.0261015429037563,1.015901771336554,1.0205761317299014,Good,2,P11+
02-2024-05-15 16:28,Rb-EXSB,11,2,2024-05-15 23:28:53,0.967741935483871,0.03225806451612903,0.0,0.0,1.027538989487532,1.0048638311125073,1.072563099460928,1.0220059617745048,1.0138611256731365,0.9975321441775427,1.0048638311125073,0.9918728987766643,1.0220059617745048,1.0138611256731365,Good,2,P11+
02-2024-05-15 16:28,Rb-EXSB,12,1,2024-05-15 23:28:53,1.0,0.0,0.0,0.0,1.1354324999050025,0.9676284209423912,1.2359707567022573,1.0003761014399313,0.9730227810322483,1.0065975761446273,0.9676284209423912,1.04379854412171,1.0003761014399313,0.9730227810322483,Good,2,P11+
02-2024-05-15 16:28,Rb-EXSB,13,1,2024-05-15 23:28:53,1.0,0.0,0.0,0.0,0.885628248451561,0.830227976762592,0.8526570423401372,1.002803738317757,0.9815916171056357,0.9884937060314539,0.830227976762592,1.0014143439910148,1.002803738317757,0.9815916171056357,Good,2,P11+
02-2024-05-15 23:40,Rb-EXSB,8,2,2024-05-16 06:53:30,0.01282051282051282,0.9358974358974359,0.05128205128205128,0.0,0.9990627632403418,0.995371030522514,0.9382655766148259,0.9549271738699052,0.9565682422510617,1.0262487553176722,0.7755464822746889,0.9916342109469685,0.9549271738699052,0.9565682422510617,Good,2,P8
02-2024-05-15 23:40,Rb-EXSB,8,3,2024-05-16 06:53:30,0.0,1.0,0.0,0.0,1.0016037028968257,0.9931518164799003,0.9785990238484953,0.9521205623064094,0.9525732666190136,1.023677266997732,0.7739593442033198,0.9919063327502007,0.9521205623064094,0.9525732666190136,Good,2,P8
02-2024-05-15 23:40,Rb-EXSB,9,1,2024-05-16 06:53:30,0.061224489795918366,0.9183673469387755,0.02040816326530612,0.0,0.8105371895849787,0.7040133938684452,0.9995958520651316,0.9927078688892192,0.9943569225313736,0.8111503674777063,0.593508862749386,1.0017850579002128,0.9927078688892192,0.9943569225313736,Good,2,other
02-2024-05-15 23:40,Rb-EXSB,10,3,2024-05-16 06:53:30,0.08391608391608392,0.8881118881118881,0.027972027972027972,0.0,0.8979998119114677,0.8809190068822672,0.9627489436399942,0.9966195493423755,0.9975262806507886,0.9090930806418701,0.9349707832833708,0.9889255563010289,0.9966195493423755,0.9975262806507886,Good,2,P10A
02-2024-05-15 23:40,Rb-EXSB,10,4,2024-05-16 06:53:30,0.5673076923076923,0.4326923076923077,0.0,0.0,1.0103001575435002,0.8959570408449143,0.9855093384232414,1.008995008006028,1.0089243665818968,1.0287463734664493,0.9608450612780335,1.0014058712651557,1.008995008006028,1.0089243665818968,Good,2,P10A
02-2024-05-15 23:40,Rb-EXSB,10,5,2024-05-16 06:53:30,0.14414414414414414,0.8558558558558559,0.0,0.0,1.0089754343021444,0.8616580788039131,1.1071138886006375,1.007028964996698,0.9996273233503854,1.0415393140794207,0.9785299833426073,0.9995440536808764,0.9991107366844519,0.9917672938491748,Good,2,P10B
02-2024-05-15 23:40,Rb-EXSB,10,6,2024-05-16 06:53:30,0.7948717948717948,0.20512820512820512,0.0,0.0,0.9848225858478724,0.8271092978602615,1.174079777031772,1.0023653566229986,0.9840663339571637,1.05810358726644,0.9442581993974856,0.9798034659914843,0.997387750879371,0.9791795985930065,Good,2,P10B
02-2024-05-15 23:40,Rb-EXSB,11,1,2024-05-16 06:53:30,0.4777777777777778,0.5222222222222223,0.0,0.0,1.0828023238825832,0.9784387017957703,1.0806579239590959,1.0164473684210527,1.0211242392120334,1.0244948749187384,1.0058112281590197,1.0261015429037563,1.015901771336554,1.0205761317299014,Good,2,P11+
02-2024-05-15 23:40,Rb-EXSB,11,2,2024-05-16 06:53:30,0.7777777777777778,0.2222222222222222,0.0,0.0,1.027538989487532,1.0048638311125073,1.072563099460928,1.0220059617745048,1.0138611256731365,0.9975321441775427,1.0048638311125073,0.9918728987766643,1.0220059617745048,1.0138611256731365,Good,2,P11+
02-2024-05-15 23:40,Rb-EXSB,12,1,2024-05-16 06:53:30,0.975609756097561,0.024390243902439025,0.0,0.0,1.1354324999050025,0.9676284209423912,1.2359707567022573,1.0003761014399313,0.9730227810322483,1.0065975761446273,0.9676284209423912,1.04379854412171,1.0003761014399313,0.9730227810322483,Good,2,P11+
02-2024-05-15 23:40,Rb-EXSB,13,1,2024-05-16 06:53:30,0.987012987012987,0.012987012987012988,0.0,0.0,0.885628248451561,0.830227976762592,0.8526570423401372,1.002803738317757,0.9815916171056357,0.9884937060314539,0.830227976762592,1.0014143439910148,1.002803738317757,0.9815916171056357,Good,2,P11+
02-2024-05-16 06:58,Rb-EXSB,8,3,2024-05-16 14:11:12,0.04794520547945205,0.9178082191780822,0.03424657534246575,0.0,1.0016037028968257,0.9931518164799003,0.9785990238484953,0.9521205623064094,0.9525732666190136,1.023677266997732,0.7739593442033198,0.9919063327502007,0.9521205623064094,0.9525732666190136,Good,2,P8
02-2024-05-16 06:58,Rb-EXSB,9,1,2024-05-16 14:11:12,0.3698630136986301,0.6232876712328768,0.00684931506849315,0.0,0.8105371895849787,0.7040133938684452,0.9995958520651316,0.9927078688892192,0.9943569225313736,0.8111503674777063,0.593508862749386,1.0017850579002128,0.9927078688892192,0.9943569225313736,Good,2,other
02-2024-05-16 06:58,Rb-EXSB,10,1,2024-05-16 14:11:12,0.0,0.8777777777777778,0.12222222222222222,0.0,0.8428699047144269,0.803125215177473,0.9749413145293816,0.9924492110530966,0.9932752664231099,0.8495005078549052,0.8407610313183209,0.9851262042804507,0.9924492110530966,0.9932752664231099,Bad,2,P10A
02-2024-05-16 06:58,Rb-EXSB,10,5,2024-05-16 14:11:12,0.02586206896551724,0.9655172413793104,0.008620689655172414,0.0,1.0104557109101857,0.9094962572450438,0.9684973055828133,1.0090320984162895,1.0077488687827758,1.034153208179794,0.9892331222028631,1.0067146841696424,1.0070385266723116,1.0057578323499563,Good,2,P10B
02-2024-05-16 06:58,Rb-EXSB,10,6,2024-05-16 14:11:12,1.0,0.0,0.0,0.0,0.9848225858478724,0.8271092978602615,1.174079777031772,1.0023653566229986,0.9840663339571637,1.05810358726644,0.9442581993974856,0.9798034659914843,0.997387750879371,0.9791795985930065,Good,2,P10B
