IOTDeviceID,SiteId,LineId,SensorId,MachineId,Tag,Value,TS,uuid,TS2
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.6,2024-08-21 10:05:30,5ec98c63-6740-46cc-9064-15793d644fac,2024-08-21 10:05:30.443 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.6,2024-08-21 10:05:45,0e5f878e-1171-49c1-bce3-667cadca5db8,2024-08-21 10:05:45.495 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.6,2024-08-21 10:06:00,d65e590b-2c82-4fc0-a049-69b218649eda,2024-08-21 10:06:00.372 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.6,2024-08-21 10:06:15,676e0349-5e9b-4ea3-abf5-a92a75c954d5,2024-08-21 10:06:15.446 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.6,2024-08-21 10:06:30,b929b1bb-3e49-4756-8719-55457a6acdf3,2024-08-21 10:06:30.438 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.5,2024-08-21 10:06:45,224bb735-d190-4113-803d-80476963ea77,2024-08-21 10:06:45.516 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.5,2024-08-21 10:07:00,a591392d-26c2-4f97-9664-d7c396d4c49c,2024-08-21 10:07:00.446 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.6,2024-08-21 10:07:15,222e6d17-f3ad-4f08-ae59-979f3635ecdc,2024-08-21 10:07:15.370 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.5,2024-08-21 10:07:30,06af7d7c-1444-4176-9b9e-01186486c5ae,2024-08-21 10:07:31.551 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.6,2024-08-21 10:07:45,e025eaee-b25e-4a81-be05-9bb1d8a89e99,2024-08-21 10:07:45.646 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:08:00,e50db1ad-984f-4752-91e0-244165a546db,2024-08-21 10:08:00.524 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:08:15,81fabf03-4a0f-4684-8c9f-3d1a98e994df,2024-08-21 10:08:15.488 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:08:30,c713f089-c3c4-4a57-9a4c-c7a3efe957bc,2024-08-21 10:08:30.551 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:08:45,135727d2-9356-4f02-8b1c-4ceef23d35db,2024-08-21 10:08:45.371 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:09:00,36779f8f-b965-46fb-86da-da9b7d389db4,2024-08-21 10:09:00.343 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:09:15,fc60ee05-9431-4672-bc9b-10254f408a0c,2024-08-21 10:09:15.390 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:09:30,415b27fb-a6aa-4f02-8d03-abf980492961,2024-08-21 10:09:30.549 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:09:45,a945f98b-1d75-4647-a34f-f3b30ab193bf,2024-08-21 10:09:45.441 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:10:00,a8d4ad23-5fe9-4d26-b324-cac8d58ac614,2024-08-21 10:10:00.514 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:10:15,018ea409-6d4c-4294-8901-6c30a99c1582,2024-08-21 10:10:15.412 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:10:30,57f2b85f-1288-43b8-aadf-e62ad382a55d,2024-08-21 10:10:30.481 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:10:45,4b128407-de14-467f-9fe7-7cf0dc43c9f2,2024-08-21 10:10:45.456 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:11:00,d46ad538-3f8d-4d8d-b7dc-9a53c1e4a102,2024-08-21 10:11:00.418 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:11:15,7c533702-0ee7-4462-b5ab-c3a7d64d63d4,2024-08-21 10:11:15.556 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:11:30,56e24d26-9b6c-40ee-9f5c-7fc7f7cda92f,2024-08-21 10:11:30.443 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:11:45,d1f07277-d4bc-4c01-8f5f-10f16e6e819e,2024-08-21 10:11:45.562 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:12:00,39633771-cb79-4eaf-97c6-fc497f5e83ac,2024-08-21 10:12:00.361 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:12:15,c5097b92-ead4-406d-901e-7a319817ad40,2024-08-21 10:12:15.487 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:12:30,e7159ce9-dd42-46e3-b98a-cd396c543fdb,2024-08-21 10:12:30.688 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:12:45,268efcec-b5a6-40d2-97fa-d5889aa24310,2024-08-21 10:12:45.556 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:13:00,8f010add-4b31-476d-9f7e-ef977d046f09,2024-08-21 10:13:00.434 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:13:15,bef3c110-e16d-435e-a133-cac69cfe5009,2024-08-21 10:13:15.570 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:13:30,03b7fca9-fcdb-429c-8a27-d00a83f98e24,2024-08-21 10:13:30.638 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:13:45,f208abe6-f842-4230-b556-731c784e9b7a,2024-08-21 10:13:45.461 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:14:00,ce5a3922-d181-41f5-bd43-b027b7c0af1a,2024-08-21 10:14:00.369 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:14:15,7f7d07b3-8f6f-4dba-abcf-04ac10afad7a,2024-08-21 10:14:15.448 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:14:30,a671aa45-1f67-4095-8703-f99560a44460,2024-08-21 10:14:30.491 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:14:45,e7f5b812-47d1-4b96-b58d-d487596bbf24,2024-08-21 10:14:45.503 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:15:00,535530f4-f867-40dc-84c8-3574ebbe1c3b,2024-08-21 10:15:00.394 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:15:15,1826b7f0-a3ac-4450-a271-8927feba0fd0,2024-08-21 10:15:15.567 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:00:15,2b2b3137-4d4c-4e1a-87a5-b7883609d1cc,2024-08-21 10:00:15.567 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.4,2024-08-21 10:00:30,ca1f76d2-080e-4bbe-9498-180705a9f039,2024-08-21 10:00:30.517 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.4,2024-08-21 10:00:45,1417af7f-83ce-4460-930b-2899d14b7a62,2024-08-21 10:00:45.469 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:01:00,0a82c638-2e71-4c3e-9675-129625344434,2024-08-21 10:01:00.604 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:01:15,3300bf03-048a-4003-b268-719ec88a0044,2024-08-21 10:01:15.493 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:01:30,6e7f8904-4857-420f-9d53-b1950f4fa8e7,2024-08-21 10:01:30.632 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:01:45,8bd2a32b-3068-48b8-bfdc-560ccd84da48,2024-08-21 10:01:45.491 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:02:00,cde3c57d-c345-48ae-b8ab-6f1166f3b01c,2024-08-21 10:02:00.634 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:02:15,3bf9454f-adb5-4828-80d4-272640217b49,2024-08-21 10:02:15.535 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:02:30,5c13f78b-1f37-469d-89b9-b5d56fc47aa6,2024-08-21 10:02:30.564 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:02:45,d9779fdb-3c63-41e4-bb2c-82556d0f5cf5,2024-08-21 10:02:45.357 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 10:03:00,34e9483a-a504-4729-b2cb-8d1e40d7315e,2024-08-21 10:03:00.336 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:03:15,f9b2ecbc-d07c-4d04-a6f5-fc4338eecc5f,2024-08-21 10:03:15.585 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.9,2024-08-21 10:03:45,03193885-804e-41e7-8591-2b1f0ff62e00,2024-08-21 10:03:45.442 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,41.0,2024-08-21 10:04:00,a34cc637-42e6-4833-bca0-c0459bb9767d,2024-08-21 10:04:00.550 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.9,2024-08-21 10:04:15,7a348f5d-2f24-4ac9-a437-fc6a152dc827,2024-08-21 10:04:15.435 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 10:04:30,1ac38a5c-fd4c-4f10-aec9-3fdbf3ba6995,2024-08-21 10:04:30.523 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 10:04:45,e75ccb32-aa4c-4dca-b5ff-7ba6d9e1c2d9,2024-08-21 10:04:45.570 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 10:05:00,0f051fdf-a1cf-4f2d-805d-dcbb34218d6c,2024-08-21 10:05:00.536 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 10:05:15,e7462796-64cd-4f90-87f3-00cc07c8e037,2024-08-21 10:05:15.550 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 10:05:30,866b9aa5-ff76-4572-a827-05e9fa1074fb,2024-08-21 10:05:30.443 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 10:05:45,c6df6aa2-8e88-4c2e-a280-cd34bbc79920,2024-08-21 10:05:45.495 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 10:06:00,5aeebc10-a8ef-4637-aef7-fedc265048e6,2024-08-21 10:06:00.372 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 10:06:15,2d04ae47-ca06-4f9b-b59d-5bbdaa4e2206,2024-08-21 10:06:15.446 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:06:30,3c6d03e1-d19a-4b1f-9493-7d3b97479e0b,2024-08-21 10:06:30.438 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:06:45,34bc70f1-15ee-4133-bd2b-a9cc3c8b5fbe,2024-08-21 10:06:45.516 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:07:00,549a4c69-18e8-493b-ba11-4c65cc296149,2024-08-21 10:07:00.446 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 10:07:15,73a536aa-3e55-4226-b74f-2140846096d4,2024-08-21 10:07:15.370 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:07:30,742c5191-139e-437b-b575-ed4d7aaea66e,2024-08-21 10:07:31.551 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 10:07:45,389b5f8e-c1a9-4e59-91b7-d1beecf7ecb5,2024-08-21 10:07:45.646 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 10:08:00,c347c34f-d5cd-40f3-89f4-ebdfdeff2a90,2024-08-21 10:08:00.524 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 10:08:15,b0e16986-a307-46c9-b9da-50078223b8cd,2024-08-21 10:08:15.488 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 10:08:30,ec31794e-68a1-416c-ba25-0a4d6811d1c1,2024-08-21 10:08:30.551 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 10:08:45,86b79979-32ae-4e0a-b1e9-eed1faf44abb,2024-08-21 10:08:45.371 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 10:09:00,099d383a-f126-4d62-94ef-830608cdce81,2024-08-21 10:09:00.343 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 10:09:15,77861140-b29f-4d93-9386-31fcfa677293,2024-08-21 10:09:15.390 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 10:09:30,8e0bc8b2-9acc-45f8-bed7-6899f461f1f0,2024-08-21 10:09:30.549 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 10:09:45,86124195-5e4e-4a9e-95ef-99d3db9aeafe,2024-08-21 10:09:45.441 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 10:10:00,ca575585-0468-4752-9e53-da18840bafa1,2024-08-21 10:10:00.514 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 10:10:15,2f758f2d-e617-4261-9d55-e7a2cfd54016,2024-08-21 10:10:15.413 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 10:10:30,fd4f5183-45f6-4642-9657-04ce5e52c2b7,2024-08-21 10:10:30.481 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 10:10:45,35abe7d6-63fc-4dad-87a5-9a143f6fa94d,2024-08-21 10:10:45.456 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 10:11:00,4c1645f8-18ac-4a44-b7da-931a58635b01,2024-08-21 10:11:00.418 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 10:11:15,c043b8d2-33de-4c55-81e1-65dd97c49f5b,2024-08-21 10:11:15.556 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 10:11:30,66659323-6cd1-4eda-92f1-68dea0ed766b,2024-08-21 10:11:30.443 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 10:11:45,f1b1c00a-4872-4380-8bd2-b6270cc1db0b,2024-08-21 10:11:45.562 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.9,2024-08-21 10:12:00,e3ca3003-8206-42b2-8f49-a6e9b9a8b8e2,2024-08-21 10:12:00.361 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,41.0,2024-08-21 10:12:15,ab6b7909-9306-4495-922d-2ddd4b3f79f6,2024-08-21 10:12:15.487 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,41.0,2024-08-21 10:12:30,e8379d64-d494-471c-8a33-bcf6a8e46387,2024-08-21 10:12:30.688 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,41.0,2024-08-21 10:12:45,ac79a815-67c8-4ac6-98bc-394178a19b91,2024-08-21 10:12:45.556 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,41.1,2024-08-21 10:13:00,f9ac3beb-be86-4aba-965a-d32fd69fa7a3,2024-08-21 10:13:00.434 +08:00
