IOTDeviceID,SiteId,LineId,SensorId,MachineId,Tag,Value,TS,uuid,TS2
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 09:58:00,73d42a42-5f32-424e-affe-e1811061d5a5,2024-08-21 09:58:00.233 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 09:58:15,bef6ad9f-1fda-4854-bf91-a0f2d65a99f5,2024-08-21 09:58:15.581 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 09:58:30,3c7e24ad-6e6e-4633-83bb-175096359de4,2024-08-21 09:58:30.552 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 09:58:45,0ba5a415-35cc-4d66-9785-77c933526b00,2024-08-21 09:58:45.466 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 09:59:00,cf1e155d-d388-457d-b601-b874e41d4e3f,2024-08-21 09:59:00.366 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 09:59:15,6bad7394-fec5-48da-a688-59c098c11a61,2024-08-21 09:59:15.487 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.9,2024-08-21 09:59:30,941ee98d-22e0-4b77-8e7f-b11e41366b7d,2024-08-21 09:59:30.622 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.9,2024-08-21 09:59:45,2d487536-3f23-4328-abd7-601d502e118c,2024-08-21 09:59:45.499 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.8,2024-08-21 10:00:00,9e392408-5805-4948-a0e4-7351958b2609,2024-08-21 10:00:00.430 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.7,2024-08-21 10:00:15,78ac0a5a-77ee-4f64-b8ee-98559ad59004,2024-08-21 10:00:15.567 +08:00
